timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1583589973489,12,Home Page,200,OK,Scenario 1 1-53,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973489,12,Home Page,200,OK,Scenario 1 1-89,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973491,12,Home Page,200,OK,Scenario 1 1-56,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973499,14,Home Page,200,OK,Scenario 1 1-115,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589973502,15,Home Page,200,OK,Scenario 1 1-42,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589973505,17,Home Page,200,OK,Scenario 1 1-124,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589973505,17,Home Page,200,OK,Scenario 1 1-91,text,true,,2696,373,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589973506,17,Home Page,200,OK,Scenario 1 1-85,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589973517,13,Home Page,200,OK,Scenario 1 1-119,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589973517,13,Home Page,200,OK,Scenario 1 1-13,text,true,,2697,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589973526,11,Home Page,200,OK,Scenario 1 1-110,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589973539,11,Home Page,200,OK,Scenario 1 1-77,text,true,,2697,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589973544,11,Home Page,200,OK,Scenario 1 1-92,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589973556,11,Home Page,200,OK,Scenario 1 1-90,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589973560,12,Home Page,200,OK,Scenario 1 1-68,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973563,12,Home Page,200,OK,Scenario 1 1-143,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973565,12,Home Page,200,OK,Scenario 1 1-62,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973578,11,Home Page,200,OK,Scenario 1 1-102,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589973589,15,Home Page,200,OK,Scenario 1 1-127,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589973589,15,Home Page,200,OK,Scenario 1 1-50,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589973589,15,Home Page,200,OK,Scenario 1 1-82,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589973589,16,Home Page,200,OK,Scenario 1 1-97,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589973608,11,Home Page,200,OK,Scenario 1 1-3,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589973617,11,Home Page,200,OK,Scenario 1 1-52,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589973617,12,Home Page,200,OK,Scenario 1 1-93,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589973639,12,Home Page,200,OK,Scenario 1 1-70,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973639,12,Home Page,200,OK,Scenario 1 1-18,text,true,,2695,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973642,12,Home Page,200,OK,Scenario 1 1-31,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973650,12,Home Page,200,OK,Scenario 1 1-20,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973655,11,Home Page,200,OK,Scenario 1 1-37,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589973658,11,Home Page,200,OK,Scenario 1 1-125,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589973665,13,Home Page,200,OK,Scenario 1 1-107,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589973666,13,Home Page,200,OK,Scenario 1 1-87,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589973667,12,Home Page,200,OK,Scenario 1 1-65,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973702,12,Home Page,200,OK,Scenario 1 1-109,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973721,13,Home Page,200,OK,Scenario 1 1-36,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589973746,12,Home Page,200,OK,Scenario 1 1-86,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973751,12,Home Page,200,OK,Scenario 1 1-26,text,true,,2697,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973778,11,Home Page,200,OK,Scenario 1 1-130,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589973785,11,Home Page,200,OK,Scenario 1 1-118,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589973796,12,Home Page,200,OK,Scenario 1 1-117,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973799,12,Home Page,200,OK,Scenario 1 1-100,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973802,12,Home Page,200,OK,Scenario 1 1-28,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973817,16,Home Page,200,OK,Scenario 1 1-57,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,16,0,0
1583589973818,16,Home Page,200,OK,Scenario 1 1-64,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,16,0,0
1583589973821,19,Home Page,200,OK,Scenario 1 1-58,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,18,0,0
1583589973821,20,Home Page,200,OK,Scenario 1 1-12,text,true,,2697,373,150,150,http://localhost/cookieweb/default.asp,20,0,0
1583589973822,19,Home Page,200,OK,Scenario 1 1-83,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,19,0,0
1583589973829,16,Home Page,200,OK,Scenario 1 1-48,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,16,0,0
1583589973831,16,Home Page,200,OK,Scenario 1 1-41,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,16,0,0
1583589973845,10,Home Page,200,OK,Scenario 1 1-133,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,10,0,0
1583589973861,11,Home Page,200,OK,Scenario 1 1-30,text,true,,2696,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589973863,11,Home Page,200,OK,Scenario 1 1-63,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589973866,12,Home Page,200,OK,Scenario 1 1-40,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973873,11,Home Page,200,OK,Scenario 1 1-148,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589973872,23,Home Page,200,OK,Scenario 1 1-24,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,23,0,0
1583589973888,12,Home Page,200,OK,Scenario 1 1-6,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973902,12,Home Page,200,OK,Scenario 1 1-99,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973914,12,Home Page,200,OK,Scenario 1 1-84,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973929,12,Home Page,200,OK,Scenario 1 1-33,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973939,12,Home Page,200,OK,Scenario 1 1-35,text,true,,2696,373,150,150,http://localhost/cookieweb/default.asp,12,0,1
1583589973946,13,Home Page,200,OK,Scenario 1 1-34,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,13,0,1
1583589973947,12,Home Page,200,OK,Scenario 1 1-132,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973964,13,Home Page,200,OK,Scenario 1 1-14,text,true,,2682,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589973966,13,Home Page,200,OK,Scenario 1 1-98,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,13,0,1
1583589973971,13,Home Page,200,OK,Scenario 1 1-126,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589973973,13,Home Page,200,OK,Scenario 1 1-23,text,true,,2694,373,150,150,http://localhost/cookieweb/default.asp,13,0,1
1583589973979,12,Home Page,200,OK,Scenario 1 1-71,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973987,13,Home Page,200,OK,Scenario 1 1-45,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,13,0,1
1583589973989,12,Home Page,200,OK,Scenario 1 1-136,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589973990,12,Home Page,200,OK,Scenario 1 1-22,text,true,,2687,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974006,10,Home Page,200,OK,Scenario 1 1-19,text,true,,2688,373,150,150,http://localhost/cookieweb/default.asp,10,0,0
1583589974027,11,Home Page,200,OK,Scenario 1 1-81,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589974029,11,Home Page,200,OK,Scenario 1 1-4,text,true,,2686,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589974038,12,Home Page,200,OK,Scenario 1 1-79,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974038,13,Home Page,200,OK,Scenario 1 1-138,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589974038,13,Home Page,200,OK,Scenario 1 1-134,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589974063,12,Home Page,200,OK,Scenario 1 1-8,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974066,10,Home Page,200,OK,Scenario 1 1-67,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,10,0,0
1583589974072,12,Home Page,200,OK,Scenario 1 1-10,text,true,,2697,373,150,150,http://localhost/cookieweb/default.asp,12,0,1
1583589974087,12,Home Page,200,OK,Scenario 1 1-39,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974089,11,Home Page,200,OK,Scenario 1 1-105,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589974097,12,Home Page,200,OK,Scenario 1 1-44,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,12,0,1
1583589974116,12,Home Page,200,OK,Scenario 1 1-103,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974128,16,Home Page,200,OK,Scenario 1 1-7,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,16,0,0
1583589974128,16,Home Page,200,OK,Scenario 1 1-60,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,16,0,0
1583589974133,17,Home Page,200,OK,Scenario 1 1-78,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589974133,17,Home Page,200,OK,Scenario 1 1-145,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589974133,17,Home Page,200,OK,Scenario 1 1-59,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589974150,11,Home Page,200,OK,Scenario 1 1-147,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589974164,11,Home Page,200,OK,Scenario 1 1-69,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589974170,13,Home Page,200,OK,Scenario 1 1-38,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,1
1583589974175,12,Home Page,200,OK,Scenario 1 1-1,text,true,,2686,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974191,12,Home Page,200,OK,Scenario 1 1-55,text,true,,2703,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974194,13,Home Page,200,OK,Scenario 1 1-128,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974203,14,Home Page,200,OK,Scenario 1 1-96,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,14,0,1
1583589974204,14,Home Page,200,OK,Scenario 1 1-116,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,14,0,1
1583589974204,14,Home Page,200,OK,Scenario 1 1-72,text,true,,2703,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589974214,12,Home Page,200,OK,Scenario 1 1-140,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974238,13,Home Page,200,OK,Scenario 1 1-142,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589974238,13,Home Page,200,OK,Scenario 1 1-131,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589974256,13,Home Page,200,OK,Scenario 1 1-66,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589974262,12,Home Page,200,OK,Scenario 1 1-61,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974271,12,Home Page,200,OK,Scenario 1 1-17,text,true,,2684,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974280,12,Home Page,200,OK,Scenario 1 1-111,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,1
1583589974297,13,Home Page,200,OK,Scenario 1 1-108,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,13,0,1
1583589974305,12,Home Page,200,OK,Scenario 1 1-43,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,12,0,1
1583589974312,12,Home Page,200,OK,Scenario 1 1-9,text,true,,2679,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974316,13,Home Page,200,OK,Scenario 1 1-122,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,13,0,1
1583589974322,15,Home Page,200,OK,Scenario 1 1-94,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,15,0,1
1583589974325,18,Home Page,200,OK,Scenario 1 1-95,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,17,0,1
1583589974325,18,Home Page,200,OK,Scenario 1 1-80,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,18,0,0
1583589974325,18,Home Page,200,OK,Scenario 1 1-76,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,18,0,0
1583589974331,15,Home Page,200,OK,Scenario 1 1-121,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,15,0,1
1583589974342,13,Home Page,200,OK,Scenario 1 1-101,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,13,0,1
1583589974347,12,Home Page,200,OK,Scenario 1 1-75,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974353,12,Home Page,200,OK,Scenario 1 1-2,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974355,12,Home Page,200,OK,Scenario 1 1-141,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974362,12,Home Page,200,OK,Scenario 1 1-137,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974381,14,Home Page,200,OK,Scenario 1 1-54,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,14,0,1
1583589974387,18,Home Page,200,OK,Scenario 1 1-139,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,18,0,0
1583589974386,19,Home Page,200,OK,Scenario 1 1-120,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,19,0,1
1583589974390,19,Home Page,200,OK,Scenario 1 1-47,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,19,0,1
1583589974392,20,Home Page,200,OK,Scenario 1 1-73,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,19,0,0
1583589974395,20,Home Page,200,OK,Scenario 1 1-5,text,true,,2684,373,150,150,http://localhost/cookieweb/default.asp,19,0,0
1583589974396,19,Home Page,200,OK,Scenario 1 1-21,text,true,,2687,373,150,150,http://localhost/cookieweb/default.asp,19,0,0
1583589974399,18,Home Page,200,OK,Scenario 1 1-113,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,18,0,1
1583589974408,13,Home Page,200,OK,Scenario 1 1-129,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,13,0,1
1583589974416,12,Home Page,200,OK,Scenario 1 1-146,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974420,13,Home Page,200,OK,Scenario 1 1-29,text,true,,2687,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589974422,12,Home Page,200,OK,Scenario 1 1-104,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,1
1583589974426,12,Home Page,200,OK,Scenario 1 1-135,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,12,0,1
1583589974438,13,Home Page,200,OK,Scenario 1 1-144,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589974440,15,Home Page,200,OK,Scenario 1 1-27,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589974443,18,Home Page,200,OK,Scenario 1 1-16,text,true,,2687,373,150,150,http://localhost/cookieweb/default.asp,18,0,0
1583589974443,20,Home Page,200,OK,Scenario 1 1-114,text,true,,2703,373,150,150,http://localhost/cookieweb/default.asp,20,0,1
1583589974443,20,Home Page,200,OK,Scenario 1 1-32,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,20,0,1
1583589974448,18,Home Page,200,OK,Scenario 1 1-150,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589974450,17,Home Page,200,OK,Scenario 1 1-25,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589974453,16,Home Page,200,OK,Scenario 1 1-149,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,16,0,0
1583589974459,14,Home Page,200,OK,Scenario 1 1-15,text,true,,2687,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589974471,14,Home Page,200,OK,Scenario 1 1-112,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,13,0,1
1583589974473,13,Home Page,200,OK,Scenario 1 1-88,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589974479,15,Home Page,200,OK,Scenario 1 1-46,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,15,0,1
1583589974483,17,Home Page,200,OK,Scenario 1 1-106,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589974483,17,Home Page,200,OK,Scenario 1 1-74,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589974489,16,Home Page,200,OK,Scenario 1 1-123,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,16,0,1
1583589974490,16,Home Page,200,OK,Scenario 1 1-51,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,16,0,1
1583589974490,16,Home Page,200,OK,Scenario 1 1-11,text,true,,2638,326,150,150,http://localhost/cookieweb/default.asp,16,0,1
1583589974505,11,Home Page,200,OK,Scenario 1 1-49,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,11,0,1
1583589974530,11,Home Page,200,OK,Scenario 1 1-115,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,11,0,1
1583589974533,11,Home Page,200,OK,Scenario 1 1-89,text,true,,2703,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589974550,12,Home Page,200,OK,Scenario 1 1-53,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,1
1583589974550,12,Home Page,200,OK,Scenario 1 1-13,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974587,15,Home Page,200,OK,Scenario 1 1-124,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589974588,16,Home Page,200,OK,Scenario 1 1-90,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,16,0,0
1583589974592,18,Home Page,200,OK,Scenario 1 1-56,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,18,0,1
1583589974595,17,Home Page,200,OK,Scenario 1 1-42,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589974596,17,Home Page,200,OK,Scenario 1 1-77,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589974599,15,Home Page,200,OK,Scenario 1 1-68,text,true,,2697,373,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589974608,12,Home Page,200,OK,Scenario 1 1-82,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974615,15,Home Page,200,OK,Scenario 1 1-92,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,15,0,0
1583589974615,16,Home Page,200,OK,Scenario 1 1-91,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,16,0,0
1583589974617,18,Home Page,200,OK,Scenario 1 1-110,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,18,0,1
1583589974620,17,Home Page,200,OK,Scenario 1 1-85,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589974623,17,Home Page,200,OK,Scenario 1 1-102,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589974627,16,Home Page,200,OK,Scenario 1 1-143,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,16,0,0
1583589974627,17,Home Page,200,OK,Scenario 1 1-119,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,17,0,0
1583589974632,15,Home Page,200,OK,Scenario 1 1-3,text,true,,2637,326,150,150,http://localhost/cookieweb/default.asp,15,0,1
1583589974644,11,Home Page,200,OK,Scenario 1 1-52,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589974657,11,Home Page,200,OK,Scenario 1 1-97,text,true,,2697,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589974658,12,Home Page,200,OK,Scenario 1 1-127,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,12,0,1
1583589974661,12,Home Page,200,OK,Scenario 1 1-93,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974670,12,Home Page,200,OK,Scenario 1 1-62,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,12,0,1
1583589974677,14,Home Page,200,OK,Scenario 1 1-125,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,14,0,1
1583589974677,14,Home Page,200,OK,Scenario 1 1-70,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,14,0,1
1583589974679,14,Home Page,200,OK,Scenario 1 1-50,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,14,0,1
1583589974683,14,Home Page,200,OK,Scenario 1 1-20,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589974689,12,Home Page,200,OK,Scenario 1 1-37,text,true,,2686,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974694,13,Home Page,200,OK,Scenario 1 1-107,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589974695,12,Home Page,200,OK,Scenario 1 1-18,text,true,,2683,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974701,12,Home Page,200,OK,Scenario 1 1-31,text,true,,2686,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974707,11,Home Page,200,OK,Scenario 1 1-65,text,true,,2698,373,150,150,http://localhost/cookieweb/default.asp,11,0,1
1583589974742,10,Home Page,200,OK,Scenario 1 1-87,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,10,0,0
1583589974760,11,Home Page,200,OK,Scenario 1 1-109,text,true,,2703,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589974766,11,Home Page,200,OK,Scenario 1 1-36,text,true,,2688,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589974771,12,Home Page,200,OK,Scenario 1 1-86,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974806,12,Home Page,200,OK,Scenario 1 1-118,text,true,,2703,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974821,12,Home Page,200,OK,Scenario 1 1-26,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974852,13,Home Page,200,OK,Scenario 1 1-28,text,true,,2686,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589974860,12,Home Page,200,OK,Scenario 1 1-64,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974863,13,Home Page,200,OK,Scenario 1 1-117,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,13,0,1
1583589974869,13,Home Page,200,OK,Scenario 1 1-133,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589974874,14,Home Page,200,OK,Scenario 1 1-12,text,true,,2683,373,150,150,http://localhost/cookieweb/default.asp,14,0,0
1583589974876,13,Home Page,200,OK,Scenario 1 1-48,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589974878,14,Home Page,200,OK,Scenario 1 1-130,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,14,0,1
1583589974885,13,Home Page,200,OK,Scenario 1 1-83,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,13,0,1
1583589974891,11,Home Page,200,OK,Scenario 1 1-100,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
1583589974907,12,Home Page,200,OK,Scenario 1 1-63,text,true,,2700,373,150,150,http://localhost/cookieweb/default.asp,12,0,1
1583589974917,12,Home Page,200,OK,Scenario 1 1-24,text,true,,2686,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974926,12,Home Page,200,OK,Scenario 1 1-57,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974932,13,Home Page,200,OK,Scenario 1 1-41,text,true,,2684,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589974934,13,Home Page,200,OK,Scenario 1 1-40,text,true,,2686,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589974938,13,Home Page,200,OK,Scenario 1 1-58,text,true,,2699,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589974941,12,Home Page,200,OK,Scenario 1 1-84,text,true,,2701,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974967,13,Home Page,200,OK,Scenario 1 1-148,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,13,0,0
1583589974971,12,Home Page,200,OK,Scenario 1 1-30,text,true,,2685,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974977,12,Home Page,200,OK,Scenario 1 1-6,text,true,,2637,326,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974987,12,Home Page,200,OK,Scenario 1 1-98,text,true,,2702,373,150,150,http://localhost/cookieweb/default.asp,12,0,0
1583589974992,11,Home Page,200,OK,Scenario 1 1-99,text,true,,2703,373,150,150,http://localhost/cookieweb/default.asp,11,0,0
